Unnamed: 0,title,datetime,browse_count,discussion_count,browse_log_norm
300,文昌鸡被台风吹走椰子鸡供不上了,2024-09-14 05:44:00,4507000,716,15.321142301672785
301,新规发布后火车票如何改签,2024-09-14 06:12:00,3747000,1262,15.136466077775824
302,云南宁洱3.4级地震,2024-09-14 06:20:00,2947000,238,14.896298261719831
303,杀妻欲藏尸冰柜案凶手已被核准死刑,2024-09-14 06:48:00,65897000,4956,18.003603474916023
304,女教授为100元被骗走近100万,2024-09-14 07:06:00,35694000,7127,17.390493165398098
305,普华永道已有53家公司解约,2024-09-14 07:08:00,6293000,291,15.65494846250907
306,花花玩泥巴变成了小花脸,2024-09-14 07:08:00,7926000,1595,15.885659052732516
307,足协考虑为国足包机,2024-09-14 07:16:00,6678000,944,15.714329099485736
308,俄罗斯总统普京会见王毅,2024-09-14 07:16:00,28580000,2371,17.168217730465994
309,官方通报398元烫发套餐结账成2477元,2024-09-14 07:36:00,13591000,789,16.424918366937483
310,91年小伙想要女儿却连生6个儿子,2024-09-14 07:40:00,50565000,4792,17.73877019531841
311,长沙舰与外舰紧张对峙47小时,2024-09-14 07:40:00,16296000,1959,16.60643023688878
312,工作时间办业务4个窗口3人不在岗,2024-09-14 07:57:00,22916000,1262,16.947345914510606
313,国安部提醒警惕天降桃花运,2024-09-14 08:00:00,9451000,2508,16.061631113977192
314,二手平台现大量转让iPhone16帖,2024-09-14 08:20:00,12790000,2927,16.364174173555025
315,周杰伦回应深圳演唱会被吐槽声音小,2024-09-14 08:22:00,6604000,358,15.703186084022157
316,新型战机已在辽宁舰放飞,2024-09-14 08:28:00,32248000,4267,17.28896658377914
317,台风贝碧嘉或将成为最强中秋台风,2024-09-14 08:39:00,17213000,3381,16.661175470253642
318,苏醒喂老婆喝水,2024-09-14 08:44:00,15018000,2136,16.524760039641965
319,苹果天猫官旗回应支持24期免息购机,2024-09-14 08:44:00,5988000,6422,15.605268024521656
320,陆虎陈曌旭跳舞,2024-09-14 08:58:00,7460000,344,15.825065972179944
321,中国午睡第一省不想睡了,2024-09-14 09:16:00,22713000,1698,16.938448005753553
322,孙杨说只要愿意就是当打之年,2024-09-14 09:20:00,7746000,1664,15.862687139056836
323,东风快递员是怎么押运导弹的,2024-09-14 09:28:00,4892000,935,15.4031117757892
324,京东将实现20薪,2024-09-14 09:28:00,18636000,2270,16.740605751918824
325,陆虎陈曌旭的婚礼不收礼金,2024-09-14 09:36:00,15996000,1174,16.587849248948846
326,乐道L60能耗反向虚标,2024-09-14 09:44:00,68074000,10000,18.036105906735703
327,全网都点赞的碎花裙女生是重庆人,2024-09-14 09:57:00,11120000,1239,16.22425584678671
328,台风贝碧嘉将在上海到福建沿海登陆,2024-09-14 10:00:00,13315000,2076,16.40440177723017
329,苏州伤人事件伤者病情稳定,2024-09-14 10:03:00,12712000,777,16.35805698719869
330,已灭绝4.36亿年的鱼化石被发现,2024-09-14 10:10:00,21539000,2790,16.88537580335949
331,已灭绝4.36亿年的鱼被发现,2024-09-14 10:10:00,33830000,5559,17.336858540756893
332,当年选殡葬专业的同学现在怎样了,2024-09-14 10:15:00,64412000,6487,17.980810509120023
333,于正回应洪尧黑料,2024-09-14 10:16:00,14842000,1487,16.512971557512216
334,天籁真心12万了,2024-09-14 10:16:00,10623000,7031,16.17853201976215
335,陈赫在国外被盗2次,2024-09-14 10:24:00,100000000,8468,18.420680743952367
336,历代iPhone包装盒,2024-09-14 10:48:00,5461000,717,15.51314248113429
337,孩子10楼扔水气球砸坏车判赔7000,2024-09-14 10:51:00,13523000,2711,16.419902497455496
338,91岁游本昌的满月,2024-09-14 10:52:00,11059000,7683,16.218755134057496
339,王鹤棣KTV喊话,2024-09-14 10:58:00,17704000,9497,16.689301160713022
340,看余额宝工资调查害我笑了一下,2024-09-14 11:09:00,210000000,1676,19.162618088681743
341,东部战区组织海空兵力全程跟监警戒,2024-09-14 11:21:00,910000,32,13.721199878493032
342,来抖音商城庆祝满月时刻,2024-09-14 11:24:00,41563000,35000,17.542720906383174
343,王星越昨天才知道吴谨言结婚,2024-09-14 11:27:00,160000000,19000,18.890684373198106
344,年轻人不想在节日上多花一分钱了,2024-09-14 11:28:00,2144000,2980,14.57818380117283
345,四川一地面坍塌女子坠入十几米深坑,2024-09-14 11:30:00,6892000,211,15.745871876629955
346,天津上空现巨大黑圈系公园表演产生,2024-09-14 11:36:00,36768000,2248,17.420138459630618
347,迎接你的中秋圆满时刻,2024-09-14 11:39:00,85329000,3275000,18.262024931236315
348,美确定对中国产品加征关税,2024-09-14 11:44:00,5769000,396,15.568009313239026
349,华图教育再因不雅广告翻车,2024-09-14 11:52:00,30885000,2242,17.245781187112136
350,侃爷ins发文,2024-09-14 12:08:00,7683000,349,15.854520653849772
351,陆仙人二刷伦敦时装周,2024-09-14 12:08:00,5462000,1180,15.513325581015788
352,律师解读香港月饼香港买不到,2024-09-14 12:08:00,3154000,248,14.96418204650512
353,深圳一学校保安持械殴打家长,2024-09-14 12:12:00,11382000,1602,16.247543718145206
354,小米摄像头风波当事人回应,2024-09-14 12:28:00,7591000,295,15.842473892998903
355,教育局回应家长群内发视频撕小三,2024-09-14 12:36:00,13253000,1372,16.399734499862817
356,田柾国应援NewJeans,2024-09-14 12:39:00,69555000,24000,18.057628364475807
357,火车票改签新规有啥变化,2024-09-14 12:45:00,38231000,6540,17.459157262798453
358,对话苏州见义勇为勺子哥,2024-09-14 12:48:00,9109000,830,16.024773493726947
359,碎花裙女生讲述事发时情况,2024-09-14 12:51:00,4997000,913,15.424348290326344
360,菲常萧张彻底be了,2024-09-14 12:52:00,23521000,3158,16.97340419709768
361,韩国明年中秋将迎来7天连假,2024-09-14 13:12:00,6855000,1549,15.740488870978552
362,迪丽热巴豹纹look,2024-09-14 13:15:00,27605000,89000,17.13350747370028
363,朱丹说周一围要是不爱我早告我了,2024-09-14 13:32:00,18117000,3644,16.71236128195815
364,迪丽热巴红衣贺思慕,2024-09-14 13:36:00,13924000,6151,16.449124527913465
365,哥哥超爱铮亮的壶,2024-09-14 13:39:00,12433000,73000,16.335864785935076
366,贾跃亭获531万美元奖金奖励,2024-09-14 13:48:00,24325000,2560,17.007015186036345
367,走亲戚是年轻人的负担吗,2024-09-14 13:48:00,3451000,1539,15.05417460208014
368,50岁闪婚霸总硬控多少退休阿姨,2024-09-14 14:00:00,10417000,835,16.158949644966587
369,于正的辟谣谁还信,2024-09-14 14:03:00,20159000,2020,16.81916139676256
370,男子称大桥噪音影响做题,2024-09-14 14:12:00,3538000,233,15.079072153701867
371,老人买黄金洗钱以为在帮忙办案,2024-09-14 14:27:00,8576000,2917,15.96447816229272
372,于正晒出和吴谨言聊天记录,2024-09-14 14:32:00,54620000,6459,17.81591067400983
373,首师大收空调租赁费引学生不满,2024-09-14 14:48:00,4377000,1802,15.291874116173032
374,你相不相信外星人的存在,2024-09-14 14:51:00,8323000,972,15.934533324728232
375,一起关注2024服贸会,2024-09-14 15:00:00,4414000,225,15.30029186579882
376,田柾国再次更新ins,2024-09-14 15:04:00,12205000,4294,16.3173562618092
377,自愿选择弹性提前退休,2024-09-14 15:12:00,98829000,27000,18.40890164191607
378,腾讯回应办公室亲昵事件,2024-09-14 15:24:00,45383000,4191,17.63064814354871
379,基本养老金最低缴费年限,2024-09-14 15:24:00,35636000,5580,17.38886692082267
380,徐正溪回归娱乐圈的原因,2024-09-14 15:28:00,54566000,5602,17.814921536127635
381,藏了6年的社恐熊被中国设备拍到了,2024-09-14 15:32:00,6933000,703,15.751803177924629
382,一图读懂延迟退休政策,2024-09-14 15:42:00,14819000,9960,16.511420699172316
383,女子去世叔叔舅舅争数百万遗产,2024-09-14 15:48:00,38724000,3766,17.4719701208221
384,于祥宇的文本好牛,2024-09-14 15:52:00,2218000,1893,14.612116446892449
385,贵州茅台股价跌破1300元整数关口,2024-09-14 16:08:00,2888000,684,14.876074778994854
386,济南43岁女子冻龄般颜值,2024-09-14 16:09:00,23477000,1833,16.971531776447645
387,台风贝碧嘉将在浙北到上海一带登陆,2024-09-14 16:11:00,9771000,738,16.09492937292648
388,正午阳光得闲谨制备案,2024-09-14 16:16:00,6861000,5433,15.741363761673028
389,解放军有可靠手段让天堑变通途,2024-09-14 16:16:00,1520000,171,14.234220892822458
390,孙莉晒黄多多留学生活vlog,2024-09-14 16:20:00,68439000,2590,18.04145339554312
391,凭杭温高铁票可以免费游浙江了,2024-09-14 16:27:00,17539000,42000,16.679937530740276
392,晋江文学城回应崩了,2024-09-14 16:32:00,4933000,610,15.411457880215876
393,延迟退休政策极简版,2024-09-14 16:44:00,30963000,8884,17.24830350121618
394,延迟退休不是一步到位是小步调整,2024-09-14 16:48:00,27778000,4459,17.1397548984583
395,普华永道回应处罚,2024-09-14 16:51:00,11910000,792,16.292888941331483
396,妈妈看到走失17年女儿哭到颤抖,2024-09-14 16:52:00,25149000,1846,17.040328692288103
397,全国人大70周年,2024-09-14 16:56:00,4111000,245,15.229176865880016
398,香港月饼直播间爆火网店销量个位数,2024-09-14 16:57:00,17744000,2304,16.691557988572285
399,嫌疑人疑死亡后仍送医院抢救9天真相,2024-09-14 17:00:00,3457000,161,15.05591171890376
400,孩子未做肝脏活检保险公司拒赔,2024-09-14 17:00:00,18995000,2486,16.759686344603864
401,毛坯户外人有自己的精装朋友圈,2024-09-14 17:15:00,6870000,298,15.742674664198532
402,为什么苹果不做节假日闹钟,2024-09-14 17:22:00,34900000,10000,17.367997387172654
403,今晚买iPhone16可用花呗24期免息,2024-09-14 17:24:00,24289000,32000,17.005534130925447
404,小米回应摄像头里惊现陌生男子说话,2024-09-14 17:24:00,54340000,2973,17.810771161962474
405,1320万只文昌鸡死于台风摩羯,2024-09-14 17:42:00,27115000,2136,17.1155976382573
406,专家称调休是对社会资源的扰乱,2024-09-14 17:50:00,21202000,4918,16.86960607481518
407,T1晋级S14总决赛,2024-09-14 17:56:00,8716000,1702,15.980670975046648
408,杨幂穿特别定制,2024-09-14 18:04:00,22487000,17000,16.92844792241897
409,陆虎发了婚礼照,2024-09-14 18:21:00,120000000,10000,18.60300230074632
410,广州一幼儿园增设老年课程,2024-09-14 18:39:00,4676000,502,15.357953601574096
411,救回中国小伙的外国海王找到了,2024-09-14 18:42:00,17370000,1137,16.67025513821729
412,90岁硬核老人1小时横渡长江,2024-09-14 18:48:00,2531000,83,14.744125039527262
413,多家银行下调存款利率最多60基点,2024-09-14 18:48:00,3851000,209,15.163843412797046
414,Deft最后一舞落幕,2024-09-14 18:52:00,2928000,316,14.88983015406334
415,陆虎陈曌旭各地亲吻vlog,2024-09-14 18:53:00,22697000,751,16.937743315127605
416,男子收60万儿子死亡赔偿款全转给弟弟,2024-09-14 19:04:00,76192000,5096,18.148767028268725
417,王曼昱vs王艺迪,2024-09-14 19:05:00,160000000,31000,18.890684373198106
418,罗永浩对美诚月饼退一赔三,2024-09-14 19:13:00,18589000,2130,16.73808056588928
419,苏州发出倡议为游客无条件免费退订,2024-09-14 19:18:00,8448000,434,15.94944028492818
420,妇联回应离异女子把1岁娃锁家里,2024-09-14 19:24:00,6630000,1362,15.707115362162046
421,陈震突袭新浪健身房battle,2024-09-14 19:27:00,4798000,2716,15.383709722381775
422,把1岁儿子锁家里单亲妈妈发声,2024-09-14 20:00:00,35429000,4927,17.383041251774973
423,你好星期六下期院人来了,2024-09-14 20:12:00,9795000,3694,16.09738260936078
424,鞠婧祎侧边丸子头,2024-09-14 21:09:00,34845000,357000,17.366420212854756
425,iPhone16Pro系列已排到10月,2024-09-14 21:15:00,23229000,2713,16.96091205603697
426,孙颖莎半决赛对阵张本美和,2024-09-14 21:24:00,15588000,2637,16.562011945440737
427,孙颖莎vs张本美和,2024-09-14 21:26:00,220000000,105000,19.20913810431664
428,孙颖莎和韩国队打了个循环赛,2024-09-14 21:27:00,25923000,2012,17.070641163491647
429,许昕说孙颖莎今天状态只有7分,2024-09-14 21:34:00,11966000,992,16.297579852932113
430,警方通报5岁女童小区内被碾压致死,2024-09-14 21:35:00,7704000,445,15.857250232460098
431,多方回应学生不订牛奶须提供过敏证明,2024-09-14 21:57:00,22668000,3112,16.936464796271647
432,鲁豫真的拼了克服恐高攀岩12米,2024-09-14 22:06:00,12799000,10000,16.36487760083793
433,杀妻欲藏尸冰柜案凶手至死没道歉,2024-09-14 22:09:00,73539000,2896,18.113326435703065
434,高质量发展看广西,2024-09-14 22:18:00,270000000,15000,19.41393251696265
435,丁程鑫在青岛早睡早起,2024-09-14 22:42:00,21301000,55000,16.874264577934422
436,王楚钦止步4强,2024-09-14 22:59:00,12692000,2191,16.356482431685222
437,华图教育一页PPT惹众怒,2024-09-14 23:15:00,32024000,2004,17.281996179654545
438,警方回应农妇劳作时遭无故砍杀,2024-09-14 23:24:00,29455000,1796,17.198374232937926
439,游客给差评商家带人上门威胁,2024-09-15 00:06:00,7411000,1565,15.818475940933496
440,台风或以巅峰强度登陆浙江,2024-09-15 00:32:00,65393000,8463,17.995925777059774
441,小姐姐的伞厨师哥的勺正义的剑,2024-09-15 00:48:00,7914000,1271,15.884143900927508
442,女生被扎218针为何未达校园霸凌标准,2024-09-15 01:28:00,30859000,5691,17.244938999967257
443,第一次见这么多明星宣传的电影,2024-09-15 01:33:00,120000000,12000,18.60300230074632
444,母亲去世男孩放学回家哭着喊妈妈,2024-09-15 02:03:00,6871000,389,15.742820214013213
445,男孩被拐16年民警从未放弃寻找,2024-09-15 04:04:00,1340000,992,14.108180171927094
446,退休教师去世捐献角膜和遗体,2024-09-15 04:28:00,1359000,133,14.12225969313328
447,衢州一小学开镰割稻子啦,2024-09-15 04:48:00,4562000,185,15.33327168182647
448,贝碧嘉将在宁波到启东一带登陆,2024-09-15 06:32:00,5152000,146,15.454895546766329
449,浙江迎战台风贝碧嘉,2024-09-15 07:08:00,40928000,3172,17.527324983360707
450,库克最爱iPhone16ProMax,2024-09-15 07:12:00,26597000,2880,17.09630898543668
451,EDG经理回应Scout经纪公司,2024-09-15 07:32:00,24074000,2904,16.996642977921816
452,女生许愿不上班被浪撤回一个不,2024-09-15 07:51:00,59666000,8374,17.904272901890142
453,迈阿密国际vs费城联合,2024-09-15 07:52:00,8195000,2952,15.919034770160067
454,济南张养浩纪念馆开放,2024-09-15 07:56:00,2633000,181,14.783634438478446
455,高一女生腹痛几天后发现卵巢肿瘤,2024-09-15 08:00:00,27612000,2356,17.133761018805505
456,罗志祥回应恺乐怀孕,2024-09-15 08:04:00,20919000,587,16.856168394871258
457,贝碧嘉已为台风级,2024-09-15 08:04:00,3482000,172,15.063117399310272
458,小杨哥直播间3次带货美诚月饼,2024-09-15 08:16:00,33428000,5378,17.324904430103462
459,许魏洲首轮被淘汰,2024-09-15 08:24:00,33805000,5481,17.336119278506914
460,唐尚珺称有室友介意被恶搞搬离宿舍,2024-09-15 08:24:00,28030000,1213,17.14878592314097
461,小伙拍照瞬间背包里红旗飘出,2024-09-15 08:32:00,8591000,929,15.966225701620193
462,幼儿园长4年关8所学校负债2000万,2024-09-15 08:39:00,39108000,3776,17.481837607607698
463,用火没人看上千斤玉米烤成爆米花,2024-09-15 08:40:00,14155000,2019,16.465578476528137
464,收到礼物你会第一时间搜价格吗,2024-09-15 08:40:00,4537000,2038,15.3277765586461
465,五级能耗空调为何扎堆出租屋,2024-09-15 08:52:00,11427000,1267,16.25148953412885
466,四川人有种浑然天成不自知的幽默,2024-09-15 09:00:00,4908000,605,15.40637708481294
467,研究称咖啡比茶更影响睡眠,2024-09-15 09:08:00,24263000,2657,17.004463114181117
468,各国军官的徽章长什么样,2024-09-15 09:20:00,1041000,90,13.855692347597106
469,篮球之夜抢鲜看,2024-09-15 09:52:00,3716000,769,15.128158378915868
470,陆虎婚礼转圈合唱像你这样的朋友,2024-09-15 09:56:00,20026000,2559,16.812541987249887
471,许昕劝王楚钦粉丝不要慌,2024-09-15 09:56:00,17549000,3653,16.680507526195743
472,金高银G社生图,2024-09-15 10:08:00,31066000,2964,17.25162453152999
473,凡人英雄挺身而出的高光时刻,2024-09-15 10:17:00,1845000,639,14.427989835456764
474,杨洋章若楠开机同框,2024-09-15 10:24:00,17921000,3174,16.701483767525527
475,中秋火车票改签攻略,2024-09-15 10:36:00,9897000,4542,16.107742238878828
476,有学校将拖堂纳入教学事故认定范畴,2024-09-15 10:44:00,4554000,770,15.331516525605824
477,妈妈一定在天上急得团团转,2024-09-15 10:45:00,28800000,3168,17.175885945106174
478,iPhone16不送苹果logo贴纸,2024-09-15 10:51:00,85258000,20000,18.26119251136728
479,速度与激情具象化了,2024-09-15 10:56:00,38771000,6833,17.4731831024535
480,暗夜与黎明定档,2024-09-15 11:15:00,31015000,1920000,17.249981516389354
481,女子被要求每天给领导带饭但不给钱,2024-09-15 11:18:00,50276000,11000,17.733038384026866
482,父母生而不养该承担什么法律责任,2024-09-15 11:28:00,21995000,16000,16.906325712764957
483,向佐郭碧婷合体宣传新电影,2024-09-15 11:32:00,12033000,5494,16.3031634334203
484,男子专挑退休阿姨认干妈实施敲诈,2024-09-15 11:33:00,19436000,3418,16.78263757450793
485,易烊千玺对所有的离开都不太敏感,2024-09-15 11:36:00,22361000,11000,16.922828927970283
486,王鹤棣说大奉打更人弄死所有人,2024-09-15 11:39:00,82293000,24000,18.22579660735194
487,金九银十在这一刻具象化了,2024-09-15 11:40:00,37386000,15000,17.436806860754412
488,吴谨言结婚照衣服是三年前的联名款,2024-09-15 11:48:00,140000000,9538,18.75715298057358
